query_id,reference_id
7deff9e47e47c98bb341c4355dfff9a82bfba221,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7,7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7
7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7,aca39f299bade8a43abc80bac36d598239c63906
7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7,b22db6382d74710e88eb1cb50bf3f74bec402491
7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7,c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729
7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7,c70491f4b4d4a8e90561c11ac929edf430e62641
7e4fe3c124a00ce43ce0b5b0aca342d79e3c1ed7,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
aca39f299bade8a43abc80bac36d598239c63906,aca39f299bade8a43abc80bac36d598239c63906
aca39f299bade8a43abc80bac36d598239c63906,b22db6382d74710e88eb1cb50bf3f74bec402491
aca39f299bade8a43abc80bac36d598239c63906,c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729
aca39f299bade8a43abc80bac36d598239c63906,c70491f4b4d4a8e90561c11ac929edf430e62641
aca39f299bade8a43abc80bac36d598239c63906,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
b22db6382d74710e88eb1cb50bf3f74bec402491,b22db6382d74710e88eb1cb50bf3f74bec402491
b22db6382d74710e88eb1cb50bf3f74bec402491,c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729
b22db6382d74710e88eb1cb50bf3f74bec402491,c70491f4b4d4a8e90561c11ac929edf430e62641
b22db6382d74710e88eb1cb50bf3f74bec402491,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729,c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729
c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729,c70491f4b4d4a8e90561c11ac929edf430e62641
c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
c70491f4b4d4a8e90561c11ac929edf430e62641,c70491f4b4d4a8e90561c11ac929edf430e62641
c70491f4b4d4a8e90561c11ac929edf430e62641,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
e8e7aaf3d965501ca315099c1d2b4c8fe12cce68,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68
06f0dd6a00b38b553844d0550696e5ce1fb448b6,06f0dd6a00b38b553844d0550696e5ce1fb448b6
06f0dd6a00b38b553844d0550696e5ce1fb448b6,10732a0e6a0edef9dcbb2155236e46a7ed5047c0
06f0dd6a00b38b553844d0550696e5ce1fb448b6,126d3e5b61ad28f847ad1ff6d15315742e780ac6
06f0dd6a00b38b553844d0550696e5ce1fb448b6,126f24a39b0ce19993d1fd7bd620fa98a3eda3a7
06f0dd6a00b38b553844d0550696e5ce1fb448b6,14c262ea09b4ca66feb7e88cf57e0faaeacc301f
06f0dd6a00b38b553844d0550696e5ce1fb448b6,14c81d68b80d04743a107d4de859cb4724ccc2c1
06f0dd6a00b38b553844d0550696e5ce1fb448b6,170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2
06f0dd6a00b38b553844d0550696e5ce1fb448b6,1923a4832593ecf189271664f80e8fbdfa451dec
06f0dd6a00b38b553844d0550696e5ce1fb448b6,1f73466d86f0a92140bd2f89eb95e8c147b47935
06f0dd6a00b38b553844d0550696e5ce1fb448b6,28ae1e3aa722872cec66e9c83a35243accd27e2d
06f0dd6a00b38b553844d0550696e5ce1fb448b6,28d2bcbf01d0572073d4e7543b0a43cda23887f2
06f0dd6a00b38b553844d0550696e5ce1fb448b6,296daa1f5eff17f2a2cb02cf052deccdacca0c24
06f0dd6a00b38b553844d0550696e5ce1fb448b6,2d381cece55255b4ea7c5e18d20f5a07ee39ddf5
06f0dd6a00b38b553844d0550696e5ce1fb448b6,2d623f928f8b37ce5978269e4198728c13e3f590
06f0dd6a00b38b553844d0550696e5ce1fb448b6,3216eba70c40df452e982aabf4b6a19e40f037f4
06f0dd6a00b38b553844d0550696e5ce1fb448b6,4376c0e8e1e226a63b6b2aac5c1962aa02028071
06f0dd6a00b38b553844d0550696e5ce1fb448b6,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748
06f0dd6a00b38b553844d0550696e5ce1fb448b6,4df943d4903333df61bb3854d47365edf3076b5b
06f0dd6a00b38b553844d0550696e5ce1fb448b6,553d57eaab222c10c21018a6adc6d79841ba07e0
06f0dd6a00b38b553844d0550696e5ce1fb448b6,58a33de5c9bd85b5dfe782eca6af35eeb390bd92
06f0dd6a00b38b553844d0550696e5ce1fb448b6,650b4f7667e95e743b944c7e6602ada613b87377
06f0dd6a00b38b553844d0550696e5ce1fb448b6,67a70784ba5e4a26b6a3d95900a6b737f92af14c
06f0dd6a00b38b553844d0550696e5ce1fb448b6,86a3afc4f23edb7fa6919bd7371ea7d5f4a946f9
06f0dd6a00b38b553844d0550696e5ce1fb448b6,8c2dac44da15031268363aec2fe33a9124a0a505
06f0dd6a00b38b553844d0550696e5ce1fb448b6,93a48fd66a22cf0189c14a6b8571d72f657b64bc
06f0dd6a00b38b553844d0550696e5ce1fb448b6,957f17421e19ce01afd6f92c895aba72342bd8ea
06f0dd6a00b38b553844d0550696e5ce1fb448b6,963f76298aaaab30e407bfe87eb25f3f2621d52d
06f0dd6a00b38b553844d0550696e5ce1fb448b6,9f6c4b5fb07564529bd75142e29757b36770359c
06f0dd6a00b38b553844d0550696e5ce1fb448b6,a9ef8194429b65cd61ce681caff308530c9fc8b3
06f0dd6a00b38b553844d0550696e5ce1fb448b6,affa7581a002ca360df8c76b4ddc9f462b797fd5
06f0dd6a00b38b553844d0550696e5ce1fb448b6,b4adf259a412ffc4cfbfecd4bc14693b683791b0
06f0dd6a00b38b553844d0550696e5ce1fb448b6,c22d8160f6950e9748d3c0d1cf26e342d54f281f
06f0dd6a00b38b553844d0550696e5ce1fb448b6,c4684f69b4fe383c4c3bf502f6444a9abc7342ac
06f0dd6a00b38b553844d0550696e5ce1fb448b6,c854dfdd9b038a39cf36d5ded719822e1e5e942a
06f0dd6a00b38b553844d0550696e5ce1fb448b6,cf2ead1b5a8474f80e34ea569c8dee86140828a6
06f0dd6a00b38b553844d0550696e5ce1fb448b6,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1
06f0dd6a00b38b553844d0550696e5ce1fb448b6,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927
06f0dd6a00b38b553844d0550696e5ce1fb448b6,e47d10d837cacf72bb23c45339b1cbc307a513be
06f0dd6a00b38b553844d0550696e5ce1fb448b6,e7957b138bcb543c63f100343c91d5731611c1ba
06f0dd6a00b38b553844d0550696e5ce1fb448b6,f150e062960b477adcac3f12ef4543337f5a91a4
06f0dd6a00b38b553844d0550696e5ce1fb448b6,f26a39de8e8ec290703f4937977fc17322974748
06f0dd6a00b38b553844d0550696e5ce1fb448b6,ffd89ce37eb32ff8748e5168da52b0e32dcd3022
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,10732a0e6a0edef9dcbb2155236e46a7ed5047c0
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,126d3e5b61ad28f847ad1ff6d15315742e780ac6
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,126f24a39b0ce19993d1fd7bd620fa98a3eda3a7
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,14c262ea09b4ca66feb7e88cf57e0faaeacc301f
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,14c81d68b80d04743a107d4de859cb4724ccc2c1
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,1923a4832593ecf189271664f80e8fbdfa451dec
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,1f73466d86f0a92140bd2f89eb95e8c147b47935
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,28ae1e3aa722872cec66e9c83a35243accd27e2d
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,28d2bcbf01d0572073d4e7543b0a43cda23887f2
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,296daa1f5eff17f2a2cb02cf052deccdacca0c24
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,2d381cece55255b4ea7c5e18d20f5a07ee39ddf5
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,2d623f928f8b37ce5978269e4198728c13e3f590
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,3216eba70c40df452e982aabf4b6a19e40f037f4
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,4376c0e8e1e226a63b6b2aac5c1962aa02028071
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,4df943d4903333df61bb3854d47365edf3076b5b
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,553d57eaab222c10c21018a6adc6d79841ba07e0
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,58a33de5c9bd85b5dfe782eca6af35eeb390bd92
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,650b4f7667e95e743b944c7e6602ada613b87377
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,67a70784ba5e4a26b6a3d95900a6b737f92af14c
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,86a3afc4f23edb7fa6919bd7371ea7d5f4a946f9
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,8c2dac44da15031268363aec2fe33a9124a0a505
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,93a48fd66a22cf0189c14a6b8571d72f657b64bc
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,957f17421e19ce01afd6f92c895aba72342bd8ea
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,963f76298aaaab30e407bfe87eb25f3f2621d52d
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,9f6c4b5fb07564529bd75142e29757b36770359c
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,a9ef8194429b65cd61ce681caff308530c9fc8b3
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,affa7581a002ca360df8c76b4ddc9f462b797fd5
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,b4adf259a412ffc4cfbfecd4bc14693b683791b0
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,c22d8160f6950e9748d3c0d1cf26e342d54f281f
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,c4684f69b4fe383c4c3bf502f6444a9abc7342ac
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,c854dfdd9b038a39cf36d5ded719822e1e5e942a
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,cf2ead1b5a8474f80e34ea569c8dee86140828a6
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,e47d10d837cacf72bb23c45339b1cbc307a513be
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,e7957b138bcb543c63f100343c91d5731611c1ba
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,f150e062960b477adcac3f12ef4543337f5a91a4
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,f26a39de8e8ec290703f4937977fc17322974748
10732a0e6a0edef9dcbb2155236e46a7ed5047c0,ffd89ce37eb32ff8748e5168da52b0e32dcd3022
126d3e5b61ad28f847ad1ff6d15315742e780ac6,126d3e5b61ad28f847ad1ff6d15315742e780ac6
126d3e5b61ad28f847ad1ff6d15315742e780ac6,126f24a39b0ce19993d1fd7bd620fa98a3eda3a7
126d3e5b61ad28f847ad1ff6d15315742e780ac6,14c262ea09b4ca66feb7e88cf57e0faaeacc301f
126d3e5b61ad28f847ad1ff6d15315742e780ac6,14c81d68b80d04743a107d4de859cb4724ccc2c1
126d3e5b61ad28f847ad1ff6d15315742e780ac6,170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2
126d3e5b61ad28f847ad1ff6d15315742e780ac6,1923a4832593ecf189271664f80e8fbdfa451dec
126d3e5b61ad28f847ad1ff6d15315742e780ac6,1f73466d86f0a92140bd2f89eb95e8c147b47935
126d3e5b61ad28f847ad1ff6d15315742e780ac6,28ae1e3aa722872cec66e9c83a35243accd27e2d
126d3e5b61ad28f847ad1ff6d15315742e780ac6,28d2bcbf01d0572073d4e7543b0a43cda23887f2
126d3e5b61ad28f847ad1ff6d15315742e780ac6,296daa1f5eff17f2a2cb02cf052deccdacca0c24
126d3e5b61ad28f847ad1ff6d15315742e780ac6,2d381cece55255b4ea7c5e18d20f5a07ee39ddf5
126d3e5b61ad28f847ad1ff6d15315742e780ac6,2d623f928f8b37ce5978269e4198728c13e3f590
126d3e5b61ad28f847ad1ff6d15315742e780ac6,3216eba70c40df452e982aabf4b6a19e40f037f4
126d3e5b61ad28f847ad1ff6d15315742e780ac6,4376c0e8e1e226a63b6b2aac5c1962aa02028071
126d3e5b61ad28f847ad1ff6d15315742e780ac6,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748
126d3e5b61ad28f847ad1ff6d15315742e780ac6,4df943d4903333df61bb3854d47365edf3076b5b
126d3e5b61ad28f847ad1ff6d15315742e780ac6,553d57eaab222c10c21018a6adc6d79841ba07e0
126d3e5b61ad28f847ad1ff6d15315742e780ac6,58a33de5c9bd85b5dfe782eca6af35eeb390bd92
126d3e5b61ad28f847ad1ff6d15315742e780ac6,650b4f7667e95e743b944c7e6602ada613b87377
126d3e5b61ad28f847ad1ff6d15315742e780ac6,67a70784ba5e4a26b6a3d95900a6b737f92af14c
126d3e5b61ad28f847ad1ff6d15315742e780ac6,86a3afc4f23edb7fa6919bd7371ea7d5f4a946f9
126d3e5b61ad28f847ad1ff6d15315742e780ac6,8c2dac44da15031268363aec2fe33a9124a0a505
126d3e5b61ad28f847ad1ff6d15315742e780ac6,93a48fd66a22cf0189c14a6b8571d72f657b64bc
126d3e5b61ad28f847ad1ff6d15315742e780ac6,957f17421e19ce01afd6f92c895aba72342bd8ea
126d3e5b61ad28f847ad1ff6d15315742e780ac6,963f76298aaaab30e407bfe87eb25f3f2621d52d
126d3e5b61ad28f847ad1ff6d15315742e780ac6,9f6c4b5fb07564529bd75142e29757b36770359c
126d3e5b61ad28f847ad1ff6d15315742e780ac6,a9ef8194429b65cd61ce681caff308530c9fc8b3
126d3e5b61ad28f847ad1ff6d15315742e780ac6,affa7581a002ca360df8c76b4ddc9f462b797fd5
126d3e5b61ad28f847ad1ff6d15315742e780ac6,b4adf259a412ffc4cfbfecd4bc14693b683791b0
126d3e5b61ad28f847ad1ff6d15315742e780ac6,c22d8160f6950e9748d3c0d1cf26e342d54f281f
126d3e5b61ad28f847ad1ff6d15315742e780ac6,c4684f69b4fe383c4c3bf502f6444a9abc7342ac
126d3e5b61ad28f847ad1ff6d15315742e780ac6,c854dfdd9b038a39cf36d5ded719822e1e5e942a
126d3e5b61ad28f847ad1ff6d15315742e780ac6,cf2ead1b5a8474f80e34ea569c8dee86140828a6
126d3e5b61ad28f847ad1ff6d15315742e780ac6,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1
126d3e5b61ad28f847ad1ff6d15315742e780ac6,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927
126d3e5b61ad28f847ad1ff6d15315742e780ac6,e47d10d837cacf72bb23c45339b1cbc307a513be
126d3e5b61ad28f847ad1ff6d15315742e780ac6,e7957b138bcb543c63f100343c91d5731611c1ba
126d3e5b61ad28f847ad1ff6d15315742e780ac6,f150e062960b477adcac3f12ef4543337f5a91a4
126d3e5b61ad28f847ad1ff6d15315742e780ac6,f26a39de8e8ec290703f4937977fc17322974748
126d3e5b61ad28f847ad1ff6d15315742e780ac6,ffd89ce37eb32ff8748e5168da52b0e32dcd3022
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,126f24a39b0ce19993d1fd7bd620fa98a3eda3a7
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,14c262ea09b4ca66feb7e88cf57e0faaeacc301f
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,14c81d68b80d04743a107d4de859cb4724ccc2c1
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,1923a4832593ecf189271664f80e8fbdfa451dec
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,1f73466d86f0a92140bd2f89eb95e8c147b47935
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,28ae1e3aa722872cec66e9c83a35243accd27e2d
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,28d2bcbf01d0572073d4e7543b0a43cda23887f2
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,296daa1f5eff17f2a2cb02cf052deccdacca0c24
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,2d381cece55255b4ea7c5e18d20f5a07ee39ddf5
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,2d623f928f8b37ce5978269e4198728c13e3f590
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,3216eba70c40df452e982aabf4b6a19e40f037f4
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,4376c0e8e1e226a63b6b2aac5c1962aa02028071
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,4df943d4903333df61bb3854d47365edf3076b5b
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,553d57eaab222c10c21018a6adc6d79841ba07e0
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,58a33de5c9bd85b5dfe782eca6af35eeb390bd92
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,650b4f7667e95e743b944c7e6602ada613b87377
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,67a70784ba5e4a26b6a3d95900a6b737f92af14c
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,86a3afc4f23edb7fa6919bd7371ea7d5f4a946f9
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,8c2dac44da15031268363aec2fe33a9124a0a505
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,93a48fd66a22cf0189c14a6b8571d72f657b64bc
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,957f17421e19ce01afd6f92c895aba72342bd8ea
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,963f76298aaaab30e407bfe87eb25f3f2621d52d
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,9f6c4b5fb07564529bd75142e29757b36770359c
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,a9ef8194429b65cd61ce681caff308530c9fc8b3
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,affa7581a002ca360df8c76b4ddc9f462b797fd5
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,b4adf259a412ffc4cfbfecd4bc14693b683791b0
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,c22d8160f6950e9748d3c0d1cf26e342d54f281f
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,c4684f69b4fe383c4c3bf502f6444a9abc7342ac
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,c854dfdd9b038a39cf36d5ded719822e1e5e942a
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,cf2ead1b5a8474f80e34ea569c8dee86140828a6
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,e47d10d837cacf72bb23c45339b1cbc307a513be
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,e7957b138bcb543c63f100343c91d5731611c1ba
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,f150e062960b477adcac3f12ef4543337f5a91a4
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,f26a39de8e8ec290703f4937977fc17322974748
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7,ffd89ce37eb32ff8748e5168da52b0e32dcd3022
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,14c262ea09b4ca66feb7e88cf57e0faaeacc301f
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,14c81d68b80d04743a107d4de859cb4724ccc2c1
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,1923a4832593ecf189271664f80e8fbdfa451dec
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,1f73466d86f0a92140bd2f89eb95e8c147b47935
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,28ae1e3aa722872cec66e9c83a35243accd27e2d
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,28d2bcbf01d0572073d4e7543b0a43cda23887f2
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,296daa1f5eff17f2a2cb02cf052deccdacca0c24
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,2d381cece55255b4ea7c5e18d20f5a07ee39ddf5
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,2d623f928f8b37ce5978269e4198728c13e3f590
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,3216eba70c40df452e982aabf4b6a19e40f037f4
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,4376c0e8e1e226a63b6b2aac5c1962aa02028071
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,4df943d4903333df61bb3854d47365edf3076b5b
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,553d57eaab222c10c21018a6adc6d79841ba07e0
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,58a33de5c9bd85b5dfe782eca6af35eeb390bd92
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,650b4f7667e95e743b944c7e6602ada613b87377
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,67a70784ba5e4a26b6a3d95900a6b737f92af14c
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,86a3afc4f23edb7fa6919bd7371ea7d5f4a946f9
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,8c2dac44da15031268363aec2fe33a9124a0a505
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,93a48fd66a22cf0189c14a6b8571d72f657b64bc
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,957f17421e19ce01afd6f92c895aba72342bd8ea
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,963f76298aaaab30e407bfe87eb25f3f2621d52d
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,9f6c4b5fb07564529bd75142e29757b36770359c
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,a9ef8194429b65cd61ce681caff308530c9fc8b3
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,affa7581a002ca360df8c76b4ddc9f462b797fd5
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,b4adf259a412ffc4cfbfecd4bc14693b683791b0
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,c22d8160f6950e9748d3c0d1cf26e342d54f281f
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,c4684f69b4fe383c4c3bf502f6444a9abc7342ac
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,c854dfdd9b038a39cf36d5ded719822e1e5e942a
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,cf2ead1b5a8474f80e34ea569c8dee86140828a6
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,e47d10d837cacf72bb23c45339b1cbc307a513be
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,e7957b138bcb543c63f100343c91d5731611c1ba
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,f150e062960b477adcac3f12ef4543337f5a91a4
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,f26a39de8e8ec290703f4937977fc17322974748
14c262ea09b4ca66feb7e88cf57e0faaeacc301f,ffd89ce37eb32ff8748e5168da52b0e32dcd3022
14c81d68b80d04743a107d4de859cb4724ccc2c1,14c81d68b80d04743a107d4de859cb4724ccc2c1
14c81d68b80d04743a107d4de859cb4724ccc2c1,170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2
14c81d68b80d04743a107d4de859cb4724ccc2c1,1923a4832593ecf189271664f80e8fbdfa451dec
14c81d68b80d04743a107d4de859cb4724ccc2c1,1f73466d86f0a92140bd2f89eb95e8c147b47935
14c81d68b80d04743a107d4de859cb4724ccc2c1,28ae1e3aa722872cec66e9c83a35243accd27e2d
14c81d68b80d04743a107d4de859cb4724ccc2c1,28d2bcbf01d0572073d4e7543b0a43cda23887f2
14c81d68b80d04743a107d4de859cb4724ccc2c1,296daa1f5eff17f2a2cb02cf052deccdacca0c24
14c81d68b80d04743a107d4de859cb4724ccc2c1,2d381cece55255b4ea7c5e18d20f5a07ee39ddf5
14c81d68b80d04743a107d4de859cb4724ccc2c1,2d623f928f8b37ce5978269e4198728c13e3f590
14c81d68b80d04743a107d4de859cb4724ccc2c1,3216eba70c40df452e982aabf4b6a19e40f037f4
14c81d68b80d04743a107d4de859cb4724ccc2c1,4376c0e8e1e226a63b6b2aac5c1962aa02028071
14c81d68b80d04743a107d4de859cb4724ccc2c1,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748
14c81d68b80d04743a107d4de859cb4724ccc2c1,4df943d4903333df61bb3854d47365edf3076b5b
14c81d68b80d04743a107d4de859cb4724ccc2c1,553d57eaab222c10c21018a6adc6d79841ba07e0
14c81d68b80d04743a107d4de859cb4724ccc2c1,58a33de5c9bd85b5dfe782eca6af35eeb390bd92
14c81d68b80d04743a107d4de859cb4724ccc2c1,650b4f7667e95e743b944c7e6602ada613b87377
14c81d68b80d04743a107d4de859cb4724ccc2c1,67a70784ba5e4a26b6a3d95900a6b737f92af14c
14c81d68b80d04743a107d4de859cb4724ccc2c1,86a3afc4f23edb7fa6919bd7371ea7d5f4a946f9
14c81d68b80d04743a107d4de859cb4724ccc2c1,8c2dac44da15031268363aec2fe33a9124a0a505
14c81d68b80d04743a107d4de859cb4724ccc2c1,93a48fd66a22cf0189c14a6b8571d72f657b64bc
14c81d68b80d04743a107d4de859cb4724ccc2c1,957f17421e19ce01afd6f92c895aba72342bd8ea
14c81d68b80d04743a107d4de859cb4724ccc2c1,963f76298aaaab30e407bfe87eb25f3f2621d52d
14c81d68b80d04743a107d4de859cb4724ccc2c1,9f6c4b5fb07564529bd75142e29757b36770359c
14c81d68b80d04743a107d4de859cb4724ccc2c1,a9ef8194429b65cd61ce681caff308530c9fc8b3
14c81d68b80d04743a107d4de859cb4724ccc2c1,affa7581a002ca360df8c76b4ddc9f462b797fd5
14c81d68b80d04743a107d4de859cb4724ccc2c1,b4adf259a412ffc4cfbfecd4bc14693b683791b0
14c81d68b80d04743a107d4de859cb4724ccc2c1,c22d8160f6950e9748d3c0d1cf26e342d54f281f
